names_IUCN,names_phylo,names_elton,diff_IUCN_elton,diff_IUCN_phylo
Diclidurus_albus,Diclidurus_albus,Diclidurus_albus,,
Diclidurus_ingens,Diclidurus_ingens,Diclidurus_ingens,,
Diclidurus_isabella,Diclidurus_isabellus,Diclidurus_isabellus,Typo,Typo
Diclidurus_scutatus,Diclidurus_scutatus,Diclidurus_scutatus,,
Dicrostonyx_groenlandicus,Dicrostonyx_groenlandicus,Dicrostonyx_groenlandicus,,
Dicrostonyx_hudsonius,Dicrostonyx_hudsonius,Dicrostonyx_hudsonius,,
Dicrostonyx_nelsoni,Dicrostonyx_nelsoni,Dicrostonyx_nelsoni,,
Dicrostonyx_nunatakensis,Dicrostonyx_nunatakensis,Dicrostonyx_nunatakensis,,
Dicrostonyx_richardsoni,Dicrostonyx_richardsoni,Dicrostonyx_richardsoni,,
Dicrostonyx_torquatus,Dicrostonyx_torquatus,Dicrostonyx_torquatus,,
Dicrostonyx_unalascensis,Dicrostonyx_unalascensis,Dicrostonyx_unalascensis,,
Dicrostonyx_vinogradovi,Dicrostonyx_vinogradovi,Dicrostonyx_vinogradovi,,
Didelphis_albiventris,Didelphis_albiventris,Didelphis_albiventris,,
Didelphis_aurita,Didelphis_aurita,Didelphis_aurita,,
Didelphis_imperfecta,Didelphis_imperfecta,Didelphis_imperfecta,,
Didelphis_marsupialis,Didelphis_marsupialis,Didelphis_marsupialis,,
Didelphis_pernigra,Didelphis_pernigra,Didelphis_pernigra,,
Didelphis_virginiana,Didelphis_virginiana,Didelphis_virginiana,,
Dinaromys_bogdanovi,Dinaromys_bogdanovi,Dinaromys_bogdanovi,,
Dinomys_branickii,Dinomys_branickii,Dinomys_branickii,,
Diomys_crumpi,Diomys_crumpi,Diomys_crumpi,,
Diphylla_ecaudata,Diphylla_ecaudata,Diphylla_ecaudata,,
Diplogale_hosei,Diplogale_hosei,Diplogale_hosei,,
Diplomesodon_pulchellum,Diplomesodon_pulchellum,Diplomesodon_pulchellum,,
Diplomys_caniceps,Diplomys_caniceps,Diplomys_caniceps,,
Diplomys_labilis,Diplomys_labilis,Diplomys_labilis,,
Diplothrix_legata,Diplothrix_legata,Diplothrix_legata,,
Dipodomys_agilis,Dipodomys_agilis,Dipodomys_agilis,,
Dipodomys_californicus,Dipodomys_californicus,Dipodomys_californicus,,
Dipodomys_compactus,Dipodomys_compactus,Dipodomys_compactus,,
Dipodomys_deserti,Dipodomys_deserti,Dipodomys_deserti,,
Dipodomys_elator,Dipodomys_elator,Dipodomys_elator,,
Dipodomys_gravipes,Dipodomys_gravipes,Dipodomys_gravipes,,
Dipodomys_heermanni,Dipodomys_heermanni,Dipodomys_heermanni,,
Dipodomys_ingens,Dipodomys_ingens,Dipodomys_ingens,,
Dipodomys_merriami,Dipodomys_merriami,Dipodomys_merriami,,
Dipodomys_microps,Dipodomys_microps,Dipodomys_microps,,
Dipodomys_nelsoni,Dipodomys_nelsoni,Dipodomys_nelsoni,,
Dipodomys_nitratoides,Dipodomys_nitratoides,Dipodomys_nitratoides,,
Dipodomys_ordii,Dipodomys_ordii,Dipodomys_ordii,,
Dipodomys_panamintinus,Dipodomys_panamintinus,Dipodomys_panamintinus,,
Dipodomys_phillipsii,Dipodomys_phillipsii,Dipodomys_phillipsii,,
Dipodomys_simulans,Dipodomys_simulans,Dipodomys_simulans,,
Dipodomys_spectabilis,Dipodomys_spectabilis,Dipodomys_spectabilis,,
Dipodomys_stephensi,Dipodomys_stephensi,Dipodomys_stephensi,,
Dipodomys_venustus,Dipodomys_venustus,Dipodomys_venustus,,
Dipus_sagitta,Dipus_sagitta,Dipus_sagitta,,
Distoechurus_pennatus,Distoechurus_pennatus,Distoechurus_pennatus,,
Dobsonia_anderseni,Dobsonia_anderseni,Dobsonia_anderseni,,
Dobsonia_beauforti,Dobsonia_beauforti,Dobsonia_beauforti,,
Dobsonia_chapmani,Dobsonia_chapmani,Dobsonia_chapmani,,
Dobsonia_crenulata,Dobsonia_crenulata,Dobsonia_crenulata,,
Dobsonia_emersa,Dobsonia_emersa,Dobsonia_emersa,,
Dobsonia_exoleta,Dobsonia_exoleta,Dobsonia_exoleta,,
Dobsonia_inermis,Dobsonia_inermis,Dobsonia_inermis,,
Dobsonia_minor,Dobsonia_minor,Dobsonia_minor,,
Dobsonia_moluccensis,Dobsonia_moluccensis,Dobsonia_moluccensis,,
Dobsonia_pannietensis,Dobsonia_pannietensis,Dobsonia_pannietensis,,
Dobsonia_peronii,Dobsonia_peronii,Dobsonia_peronii,,
Dobsonia_praedatrix,Dobsonia_praedatrix,Dobsonia_praedatrix,,
Dobsonia_viridis,Dobsonia_viridis,Dobsonia_viridis,,
Dolichotis_patagonum,Dolichotis_patagonum,Dolichotis_patagonum,,
Dolichotis_salinicola,Dolichotis_salinicola,Dolichotis_salinicola,,
Dologale_dybowskii,Dologale_dybowskii,Dologale_dybowskii,,
Dorcatragus_megalotis,Dorcatragus_megalotis,Dorcatragus_megalotis,,
Dorcopsis_atrata,Dorcopsis_atrata,Dorcopsis_atrata,,
Dorcopsis_hageni,Dorcopsis_hageni,Dorcopsis_hageni,,
Dorcopsis_luctuosa,Dorcopsis_luctuosa,Dorcopsis_luctuosa,,
Dorcopsis_muelleri,Dorcopsis_muelleri,Dorcopsis_muelleri,,
Dorcopsulus_macleayi,Dorcopsulus_macleayi,Dorcopsulus_macleayi,,
Dorcopsulus_vanheurni,Dorcopsulus_vanheurni,Dorcopsulus_vanheurni,,
Dremomys_everetti,Dremomys_everetti,Dremomys_everetti,,
Dremomys_gularis,Dremomys_gularis,Dremomys_gularis,,
Dremomys_lokriah,Dremomys_lokriah,Dremomys_lokriah,,
Dremomys_pernyi,Dremomys_pernyi,Dremomys_pernyi,,
Dremomys_pyrrhomerus,Dremomys_pyrrhomerus,Dremomys_pyrrhomerus,,
Dremomys_rufigenis,Dremomys_rufigenis,Dremomys_rufigenis,,
Dromiciops_gliroides,Dromiciops_gliroides,Dromiciops_gliroides,,
Dryomys_laniger,Dryomys_laniger,Dryomys_laniger,,
Dryomys_niethammeri,Dryomys_niethammeri,Dryomys_niethammeri,,
Dryomys_nitedula,Dryomys_nitedula,Dryomys_nitedula,,
Dusicyon_australis,Dusicyon_australis,Dusicyon_australis,,
Dusicyon_avus,Dusicyon_avus,Dusicyon_australis,Lump/split,
Dyacopterus_brooksi,Dyacopterus_brooksi,Dyacopterus_brooksi,,
Dyacopterus_spadiceus,Dyacopterus_spadiceus,Dyacopterus_spadiceus,,
Dymecodon_pilirostris,Dymecodon_pilirostris,Dymecodon_pilirostris,,
Echimys_chrysurus,Echimys_chrysurus,Echimys_chrysurus,,
Echimys_saturnus,Echimys_saturnus,Echimys_saturnus,,
Echimys_vieirai,Echimys_vieirai,Echimys_chrysurus,Recently discovered,
Echinops_telfairi,Echinops_telfairi,Echinops_telfairi,,
Echinosorex_gymnura,Echinosorex_gymnura,Echinosorex_gymnura,,
Echiothrix_centrosa,Echiothrix_centrosa,Echiothrix_centrosa,,
Echiothrix_leucura,Echiothrix_leucura,Echiothrix_leucura,,
Echymipera_clara,Echymipera_clara,Echymipera_clara,,
Echymipera_davidi,Echymipera_davidi,Echymipera_davidi,,
Echymipera_echinista,Echymipera_echinista,Echymipera_echinista,,
Echymipera_kalubu,Echymipera_kalubu,Echymipera_kalubu,,
Echymipera_rufescens,Echymipera_rufescens,Echymipera_rufescens,,
Ectophylla_alba,Ectophylla_alba,Ectophylla_alba,,
Eidolon_dupreanum,Eidolon_dupreanum,Eidolon_dupreanum,,
Eidolon_helvum,Eidolon_helvum,Eidolon_helvum,,
Eira_barbara,Eira_barbara,Eira_barbara,,
Elaphodus_cephalophus,Elaphodus_cephalophus,Elaphodus_cephalophus,,
Elaphurus_davidianus,Elaphurus_davidianus,Elaphurus_davidianus,,
Elephantulus_brachyrhynchus,Elephantulus_brachyrhynchus,Elephantulus_brachyrhynchus,,
Elephantulus_edwardii,Elephantulus_edwardii,Elephantulus_edwardii,,
Elephantulus_fuscipes,Elephantulus_fuscipes,Elephantulus_fuscipes,,
Elephantulus_fuscus,Elephantulus_fuscus,Elephantulus_fuscus,,
Elephantulus_intufi,Elephantulus_intufi,Elephantulus_intufi,,
Elephantulus_myurus,Elephantulus_myurus,Elephantulus_myurus,,
Elephantulus_pilicaudus,Elephantulus_pilicaudus,Elephantulus_edwardii,Recently discovered,
Elephantulus_revoilii,Elephantulus_revoilii,Elephantulus_revoili,Typo,
Elephantulus_rozeti,Elephantulus_rozeti,Elephantulus_rozeti,,
Elephantulus_rufescens,Elephantulus_rufescens,Elephantulus_rufescens,,
Elephantulus_rupestris,Elephantulus_rupestris,Elephantulus_rupestris,,
Elephas_maximus,Elephas_maximus,Elephas_maximus,,
Eligmodontia_moreni,Eligmodontia_moreni,Eligmodontia_moreni,,
Eligmodontia_morgani,Eligmodontia_morgani,Eligmodontia_morgani,,
Eligmodontia_puerulus,Eligmodontia_puerulus,Eligmodontia_puerulus,,
Eligmodontia_typus,Eligmodontia_typus,Eligmodontia_typus,,
Eliomys_melanurus,Eliomys_melanurus,Eliomys_melanurus,,
Eliomys_munbyanus,Eliomys_munbyanus,Eliomys_munbyanus,,
Eliomys_quercinus,Eliomys_quercinus,Eliomys_quercinus,,
Eliurus_antsingy,Eliurus_antsingy,Eliurus_antsingy,,
Eliurus_carletoni,Eliurus_carletoni,Eliurus_antsingy,Recently discovered,
Eliurus_danieli,Eliurus_danieli,Eliurus_majori,Recently discovered,
Eliurus_ellermani,Eliurus_ellermani,Eliurus_ellermani,,
Eliurus_grandidieri,Eliurus_grandidieri,Eliurus_grandidieri,,
Eliurus_majori,Eliurus_majori,Eliurus_majori,,
Eliurus_minor,Eliurus_minor,Eliurus_minor,,
Eliurus_myoxinus,Eliurus_myoxinus,Eliurus_myoxinus,,
Eliurus_penicillatus,Eliurus_penicillatus,Eliurus_penicillatus,,
Eliurus_petteri,Eliurus_petteri,Eliurus_petteri,,
Eliurus_tanala,Eliurus_tanala,Eliurus_tanala,,
Eliurus_webbi,Eliurus_webbi,Eliurus_webbi,,
Ellobius_alaicus,Ellobius_alaicus,Ellobius_alaicus,,
Ellobius_fuscocapillus,Ellobius_fuscocapillus,Ellobius_fuscocapillus,,
Ellobius_lutescens,Ellobius_lutescens,Ellobius_lutescens,,
Ellobius_talpinus,Ellobius_talpinus,Ellobius_talpinus,,
Ellobius_tancrei,Ellobius_tancrei,Ellobius_tancrei,,
Emballonura_alecto,Emballonura_alecto,Emballonura_alecto,,
Emballonura_beccarii,Emballonura_beccarii,Emballonura_beccarii,,
Emballonura_dianae,Emballonura_dianae,Emballonura_dianae,,
Emballonura_furax,Emballonura_furax,Emballonura_furax,,
Emballonura_monticola,Emballonura_monticola,Emballonura_monticola,,
Emballonura_raffrayana,Emballonura_raffrayana,Emballonura_raffrayana,,
Emballonura_semicaudata,Emballonura_semicaudata,Emballonura_semicaudata,,
Emballonura_serii,Emballonura_serii,Emballonura_serii,,
Enchisthenes_hartii,Enchisthenes_hartii,Enchisthenes_hartii,,
Enhydra_lutris,Enhydra_lutris,Enhydra_lutris,,
Eoglaucomys_fimbriatus,Eoglaucomys_fimbriatus,Eoglaucomys_fimbriatus,,
Eolagurus_luteus,Eolagurus_luteus,Eolagurus_luteus,,
Eolagurus_przewalskii,Eolagurus_przewalskii,Eolagurus_przewalskii,,
Eonycteris_major,Eonycteris_major,Eonycteris_major,,
Eonycteris_robusta,Eonycteris_robusta,Eonycteris_robusta,,
Eonycteris_spelaea,Eonycteris_spelaea,Eonycteris_spelaea,,
Eospalax_fontanierii,Eospalax_fontanierii,Eospalax_fontanierii,,
Eospalax_rothschildi,Eospalax_rothschildi,Eospalax_rothschildi,,
Eospalax_smithii,Eospalax_smithii,Eospalax_smithii,,
Eothenomys_cachinus,Eothenomys_cachinus,Eothenomys_cachinus,,
Eothenomys_chinensis,Eothenomys_chinensis,Eothenomys_chinensis,,
Eothenomys_custos,Eothenomys_custos,Eothenomys_custos,,
Eothenomys_melanogaster,Eothenomys_melanogaster,Eothenomys_melanogaster,,
Eothenomys_miletus,Eothenomys_miletus,Eothenomys_miletus,,
Eothenomys_olitor,Eothenomys_olitor,Eothenomys_olitor,,
Eothenomys_proditor,Eothenomys_proditor,Eothenomys_proditor,,
Eothenomys_wardi,Eothenomys_wardi,Eothenomys_wardi,,
Eozapus_setchuanus,Eozapus_setchuanus,Eozapus_setchuanus,,
Episoriculus_caudatus,Episoriculus_caudatus,Episoriculus_caudatus,,
Episoriculus_fumidus,Episoriculus_fumidus,Episoriculus_fumidus,,
Episoriculus_leucops,Episoriculus_leucops,Episoriculus_leucops,,
Episoriculus_macrurus,Episoriculus_macrurus,Episoriculus_macrurus,,
Epixerus_ebii,Epixerus_ebii,Epixerus_ebii,,
Epomophorus_angolensis,Epomophorus_angolensis,Epomophorus_angolensis,,
Epomophorus_anselli,Epomophorus_anselli,Epomophorus_labiatus,Recently discovered,
Epomophorus_crypturus,Epomophorus_crypturus,Epomophorus_crypturus,,
Epomophorus_gambianus,Epomophorus_gambianus,Epomophorus_gambianus,,
Epomophorus_grandis,Epomophorus_grandis,Epomophorus_grandis,,
Epomophorus_labiatus,Epomophorus_labiatus,Epomophorus_labiatus,,
Epomophorus_minimus,Epomophorus_minimus,Epomophorus_minimus,,
Epomophorus_minor,Epomophorus_labiatus,Epomophorus_minor,,Lump/split
Epomophorus_wahlbergi,Epomophorus_wahlbergi,Epomophorus_wahlbergi,,
Epomops_buettikoferi,Epomops_buettikoferi,Epomops_buettikoferi,,
Epomops_dobsonii,Epomops_dobsonii,Epomops_dobsonii,,
Epomops_franqueti,Epomops_franqueti,Epomops_franqueti,,
Eptesicus_andinus,Eptesicus_andinus,Eptesicus_andinus,,
Eptesicus_bobrinskoi,Eptesicus_bobrinskoi,Eptesicus_bobrinskoi,,
Eptesicus_bottae,Eptesicus_bottae,Eptesicus_bottae,,
Eptesicus_brasiliensis,Eptesicus_brasiliensis,Eptesicus_brasiliensis,,
Eptesicus_chiriquinus,Eptesicus_chiriquinus,Eptesicus_chiriquinus,,
Eptesicus_diminutus,Eptesicus_diminutus,Eptesicus_diminutus,,
Eptesicus_dimissus,Eptesicus_dimissus,Eptesicus_dimissus,,
Eptesicus_floweri,Eptesicus_floweri,Eptesicus_floweri,,
Eptesicus_furinalis,Eptesicus_furinalis,Eptesicus_furinalis,,
Eptesicus_fuscus,Eptesicus_fuscus,Eptesicus_fuscus,,
Eptesicus_gobiensis,Eptesicus_gobiensis,Eptesicus_gobiensis,,
Eptesicus_guadeloupensis,Eptesicus_guadeloupensis,Eptesicus_guadeloupensis,,
Eptesicus_hottentotus,Eptesicus_hottentotus,Eptesicus_hottentotus,,
Eptesicus_innoxius,Eptesicus_innoxius,Eptesicus_innoxius,,
Eptesicus_isabellinus,Eptesicus_isabellinus,Eptesicus_serotinus,Lump/split,
Eptesicus_japonensis,Eptesicus_japonensis,Eptesicus_japonensis,,
Eptesicus_nasutus,Eptesicus_nasutus,Eptesicus_nasutus,,
Eptesicus_nilssonii,Eptesicus_nilssonii,Eptesicus_nilssonii,,
Eptesicus_pachyotis,Eptesicus_pachyotis,Eptesicus_pachyotis,,
Eptesicus_platyops,Eptesicus_platyops,Eptesicus_platyops,,
Eptesicus_serotinus,Eptesicus_serotinus,Eptesicus_serotinus,,
Eptesicus_taddeii,Eptesicus_brasiliensis,Eptesicus_brasiliensis,Recently discovered,Recently discovered
Eptesicus_tatei,Eptesicus_tatei,Eptesicus_tatei,,
Equus_africanus,Equus_africanus,Equus_asinus,Lump/split,
Equus_ferus,Equus_ferus,Equus_caballus,Lump/split,
Equus_grevyi,Equus_grevyi,Equus_grevyi,,
Equus_hemionus,Equus_hemionus,Equus_hemionus,,
Equus_kiang,Equus_kiang,Equus_kiang,,
Equus_quagga,Equus_quagga,Equus_quagga,,
Equus_zebra,Equus_zebra,Equus_zebra,,
Eremitalpa_granti,Eremitalpa_granti,Eremitalpa_granti,,
Eremodipus_lichtensteini,Eremodipus_lichtensteini,Eremodipus_lichtensteini,,
Eremoryzomys_polius,Eremoryzomys_polius,Oryzomys_polius,New genus,
Erethizon_dorsatum,Erethizon_dorsatum,Erethizon_dorsatum,,
Erignathus_barbatus,Erignathus_barbatus,Erignathus_barbatus,,
Erinaceus_amurensis,Erinaceus_amurensis,Erinaceus_amurensis,,
Erinaceus_concolor,Erinaceus_concolor,Erinaceus_concolor,,
Erinaceus_europaeus,Erinaceus_europaeus,Erinaceus_europaeus,,
Erinaceus_roumanicus,Erinaceus_roumanicus,Erinaceus_roumanicus,,
Eropeplus_canus,Eropeplus_canus,Eropeplus_canus,,
Erophylla_bombifrons,Erophylla_bombifrons,Erophylla_bombifrons,,
Erophylla_sezekorni,Erophylla_sezekorni,Erophylla_sezekorni,,
Erythrocebus_patas,Erythrocebus_patas,Erythrocebus_patas,,
Euchoreutes_naso,Euchoreutes_naso,Euchoreutes_naso,,
Euderma_maculatum,Euderma_maculatum,Euderma_maculatum,,
Eudiscoderma_thongareeae,Eudiscoderma_thongareeae,Cardioderma_cor,Recently discovered,
Eudiscopus_denticulus,Eudiscopus_denticulus,Eudiscopus_denticulus,,
Eudorcas_albonotata,Eudorcas_albonotata,Eudorcas_thomsonii,Lump/split,
Eudorcas_rufifrons,Eudorcas_rufifrons,Eudorcas_rufifrons,,
Eudorcas_thomsonii,Eudorcas_thomsonii,Eudorcas_thomsonii,,
Eudorcas_tilonura,Eudorcas_tilonura,Eudorcas_rufifrons,Lump/split,
Eulemur_albifrons,Eulemur_albifrons,Eulemur_albifrons,,
Eulemur_cinereiceps,Eulemur_cinereiceps,Eulemur_cinereiceps,,
Eulemur_collaris,Eulemur_collaris,Eulemur_collaris,,
Eulemur_coronatus,Eulemur_coronatus,Eulemur_coronatus,,
Eulemur_flavifrons,Eulemur_flavifrons,Eulemur_macaco,Lump/split,
Eulemur_fulvus,Eulemur_fulvus,Eulemur_fulvus,,
Eulemur_macaco,Eulemur_macaco,Eulemur_macaco,,
Eulemur_mongoz,Eulemur_mongoz,Eulemur_mongoz,,
Eulemur_rubriventer,Eulemur_rubriventer,Eulemur_rubriventer,,
Eulemur_rufifrons,Eulemur_rufifrons,Eulemur_fulvus,Lump/split,
Eulemur_rufus,Eulemur_rufus,Eulemur_rufus,,
Eulemur_sanfordi,Eulemur_sanfordi,Eulemur_sanfordi,,
Eumetopias_jubatus,Eumetopias_jubatus,Eumetopias_jubatus,,
Eumops_auripendulus,Eumops_auripendulus,Eumops_auripendulus,,
Eumops_bonariensis,Eumops_bonariensis,Eumops_bonariensis,,
Eumops_dabbenei,Eumops_dabbenei,Eumops_dabbenei,,
Eumops_floridanus,Eumops_floridanus,Eumops_glaucinus,Lump/split,
Eumops_glaucinus,Eumops_glaucinus,Eumops_glaucinus,,
Eumops_hansae,Eumops_hansae,Eumops_hansae,,
Eumops_maurus,Eumops_maurus,Eumops_maurus,,
Eumops_nanus,Eumops_nanus,Eumops_bonariensis,Lump/split,
Eumops_patagonicus,Eumops_patagonicus,Eumops_patagonicus,,
Eumops_perotis,Eumops_perotis,Eumops_perotis,,
Eumops_trumbulli,Eumops_trumbulli,Eumops_trumbulli,,
Eumops_underwoodi,Eumops_underwoodi,Eumops_underwoodi,,
Eumops_wilsoni,Eumops_wilsoni,Eumops_glaucinus,Lump/split,
Euneomys_chinchilloides,Euneomys_chinchilloides,Euneomys_chinchilloides,,
Euneomys_fossor,Euneomys_fossor,Euneomys_fossor,,
Euneomys_mordax,Euneomys_mordax,Euneomys_mordax,,
Euneomys_petersoni,Euneomys_petersoni,Euneomys_petersoni,,
Euoticus_elegantulus,Euoticus_elegantulus,Euoticus_elegantulus,,
Euoticus_pallidus,Euoticus_pallidus,Euoticus_pallidus,,
Eupetaurus_cinereus,Eupetaurus_cinereus,Eupetaurus_cinereus,,
Euphractus_sexcinctus,Euphractus_sexcinctus,Euphractus_sexcinctus,,
Eupleres_goudotii,Eupleres_goudotii,Eupleres_goudotii,,
Eupleres_major,Eupleres_goudotii,Eupleres_goudotii,Lump/split,Lump/split
Euroscaptor_grandis,Euroscaptor_grandis,Euroscaptor_grandis,,
Euroscaptor_klossi,Euroscaptor_klossi,Euroscaptor_klossi,,
Euroscaptor_longirostris,Euroscaptor_longirostris,Euroscaptor_longirostris,,
Euroscaptor_micrura,Euroscaptor_micrura,Euroscaptor_micrura,,
Euroscaptor_mizura,Euroscaptor_mizura,Euroscaptor_mizura,,
Euroscaptor_parvidens,Euroscaptor_parvidens,Euroscaptor_parvidens,,
Euroscaptor_subanura,Euroscaptor_subanura,Euroscaptor_parvidens,Recently discovered,
Euryoryzomys_emmonsae,Euryoryzomys_emmonsae,Oryzomys_nitidus,Lump/split,
Euryoryzomys_lamia,Euryoryzomys_lamia,Oryzomys_lamia,New genus,
Euryoryzomys_legatus,Euryoryzomys_legatus,Oryzomys_legatus,New genus,
Euryoryzomys_macconnelli,Euryoryzomys_macconnelli,Oryzomys_macconnelli,New genus,
Euryoryzomys_nitidus,Euryoryzomys_nitidus,Oryzomys_nitidus,New genus,
Euryoryzomys_russatus,Euryoryzomys_russatus,Oryzomys_russatus,New genus,
Euryzygomatomys_spinosus,Euryzygomatomys_spinosus,Euryzygomatomys_spinosus,,
Eutamias_sibiricus,Tamias_sibiricus,Tamias_sibiricus,New genus,New genus
Exilisciurus_concinnus,Exilisciurus_concinnus,Exilisciurus_concinnus,,
Exilisciurus_exilis,Exilisciurus_exilis,Exilisciurus_exilis,,
Exilisciurus_whiteheadi,Exilisciurus_whiteheadi,Exilisciurus_whiteheadi,,
Falsistrellus_affinis,Falsistrellus_affinis,Falsistrellus_affinis,,
Falsistrellus_mackenziei,Falsistrellus_mackenziei,Falsistrellus_mackenziei,,
Falsistrellus_mordax,Falsistrellus_mordax,Falsistrellus_mordax,,
Falsistrellus_petersi,Falsistrellus_petersi,Falsistrellus_petersi,,
Falsistrellus_tasmaniensis,Falsistrellus_tasmaniensis,Falsistrellus_tasmaniensis,,
Felis_bieti,Felis_bieti,Felis_bieti,,
Felis_chaus,Felis_chaus,Felis_chaus,,
Felis_margarita,Felis_margarita,Felis_margarita,,
Felis_nigripes,Felis_nigripes,Felis_nigripes,,
Felis_silvestris,Felis_silvestris,Felis_silvestris,,
Felovia_vae,Felovia_vae,Felovia_vae,,
Feroculus_feroculus,Feroculus_feroculus,Feroculus_feroculus,,
Fossa_fossana,Fossa_fossana,Fossa_fossana,,
Fukomys_anselli,Fukomys_anselli,Cryptomys_anselli,New genus,
Fukomys_bocagei,Fukomys_bocagei,Cryptomys_bocagei,New genus,
Fukomys_damarensis,Fukomys_damarensis,Cryptomys_damarensis,New genus,
Fukomys_darlingi,Fukomys_darlingi,Cryptomys_darlingi,New genus,
Fukomys_foxi,Fukomys_foxi,Cryptomys_foxi,New genus,
Fukomys_kafuensis,Fukomys_kafuensis,Cryptomys_kafuensis,New genus,
Fukomys_mechowi,Fukomys_mechowi,Cryptomys_mechowi,New genus,
Fukomys_ochraceocinereus,Fukomys_ochraceocinereus,Cryptomys_ochraceocinereus,New genus,
Fukomys_zechi,Fukomys_zechi,Cryptomys_zechi,New genus,
Funambulus_layardi,Funambulus_layardi,Funambulus_layardi,,
Funambulus_palmarum,Funambulus_palmarum,Funambulus_palmarum,,
Funambulus_pennantii,Funambulus_pennantii,Funambulus_pennantii,,
Funambulus_sublineatus,Funambulus_sublineatus,Funambulus_sublineatus,,
Funambulus_tristriatus,Funambulus_tristriatus,Funambulus_tristriatus,,
Funisciurus_anerythrus,Funisciurus_anerythrus,Funisciurus_anerythrus,,
Funisciurus_bayonii,Funisciurus_bayonii,Funisciurus_bayonii,,
Funisciurus_carruthersi,Funisciurus_carruthersi,Funisciurus_carruthersi,,
Funisciurus_congicus,Funisciurus_congicus,Funisciurus_congicus,,
Funisciurus_duchaillui,Funisciurus_duchaillui,Funisciurus_isabella,Lump/split,
Funisciurus_isabella,Funisciurus_isabella,Funisciurus_isabella,,
Funisciurus_lemniscatus,Funisciurus_lemniscatus,Funisciurus_lemniscatus,,
Funisciurus_leucogenys,Funisciurus_leucogenys,Funisciurus_leucogenys,,
Funisciurus_pyrropus,Funisciurus_pyrropus,Funisciurus_pyrropus,,
Funisciurus_substriatus,Funisciurus_substriatus,Funisciurus_substriatus,,
Furipterus_horrens,Furipterus_horrens,Furipterus_horrens,,
Galago_gallarum,Galago_gallarum,Galago_gallarum,,
Galago_matschiei,Galago_matschiei,Galago_matschiei,,
Galago_moholi,Galago_moholi,Galago_moholi,,
Galago_senegalensis,Galago_senegalensis,Galago_senegalensis,,
Galagoides_cocos,Galagoides_cocos,Galago_moholi,Lump/split,
Galagoides_demidoff,Galagoides_demidovii,Galago_demidoff,New genus,Typo
Galagoides_granti,Galagoides_granti,Galago_granti,New genus,
Galagoides_orinus,Galagoides_orinus,Galago_orinus,New genus,
Galagoides_rondoensis,Galagoides_rondoensis,Galago_rondoensis,New genus,
Galagoides_thomasi,Galagoides_thomasi,Galago_thomasi,New genus,
Galagoides_zanzibaricus,Galagoides_zanzibaricus,Galago_zanzibaricus,New genus,
Galea_comes,Galea_musteloides,Galea_musteloides,Lump/split,Lump/split
Galea_flavidens,Galea_flavidens,Galea_flavidens,,
Galea_leucoblephara,Galea_musteloides,Galea_musteloides,Lump/split,Lump/split
Galea_musteloides,Galea_musteloides,Galea_musteloides,,
Galea_spixii,Galea_spixii,Galea_spixii,,
Galemys_pyrenaicus,Galemys_pyrenaicus,Galemys_pyrenaicus,,
Galenomys_garleppi,Galenomys_garleppi,Galenomys_garleppi,,
Galeopterus_variegatus,Galeopterus_variegatus,Galeopterus_variegates,Typo,
Galictis_cuja,Galictis_cuja,Galictis_cuja,,
Galictis_vittata,Galictis_vittata,Galictis_vittata,,
Galidia_elegans,Galidia_elegans,Galidia_elegans,,
Galidictis_fasciata,Galidictis_fasciata,Galidictis_fasciata,,
Galidictis_grandidieri,Galidictis_grandidieri,Galidictis_grandidieri,,
Gazella_arabica,Gazella_arabica,Gazella_arabica,,
Gazella_bennettii,Gazella_bennettii,Gazella_bennettii,,
Gazella_cuvieri,Gazella_cuvieri,Gazella_cuvieri,,
Gazella_dorcas,Gazella_dorcas,Gazella_dorcas,,
Gazella_gazella,Gazella_gazella,Gazella_gazella,,
Gazella_leptoceros,Gazella_leptoceros,Gazella_leptoceros,,
Gazella_marica,Gazella_subgutturosa,Gazella_subgutturosa,Lump/split,Lump/split
Gazella_spekei,Gazella_spekei,Gazella_spekei,,
Gazella_subgutturosa,Gazella_subgutturosa,Gazella_subgutturosa,,
Genetta_abyssinica,Genetta_abyssinica,Genetta_abyssinica,,
Genetta_angolensis,Genetta_angolensis,Genetta_angolensis,,
Genetta_bourloni,Genetta_bourloni,Genetta_bourloni,,
Genetta_cristata,Genetta_cristata,Genetta_cristata,,
Genetta_genetta,Genetta_genetta,Genetta_genetta,,
Genetta_johnstoni,Genetta_johnstoni,Genetta_johnstoni,,
Genetta_maculata,Genetta_maculata,Genetta_maculata,,
Genetta_pardina,Genetta_pardina,Genetta_pardina,,
